Fecha,Dosificación de Floculante (m3/h),PP-501 Flujo de Alimentacion (m3/h),PP-543 Flujo de Alimentacion (m3/h),PP-544 Flujo de Alimentacion (m3/h),PP-501 Densidad de Alimentacion (t/m3),PP-543 Densidad de Alimentacion (t/m3),PP-544 Densidad Alimentación (t/m3),PP-502 Flujo de Descarga (m3/h),PP-503 Flujo de Descarga (m3/h),PP-504 Flujo de Descarga (m3/h),PP-502 Densidad de Descarga (t/m3),PP-503  Densidad de Descarga (t/m3),PP-504  Densidad de Descarga (t/m3),Velocidad de Descarga PP-502 (%),Velocidad de Descarga PP-503 (%),Velocidad de Descarga PP-504 (%),Solidos de Alimentacion 1 (%),Solidos de Alimentacion 2 (%),Solidos de Alimentacion 3 (%),Solidos de descarga 1 (%),Solidos de descarga 2 (%),Solidos de descarga 3 (%),DMT IN (DMT/h),DMT OUT (DMT/h),Balance,Dosificación de Floculante (l/min),Dosificación de Floculante (g/t)
2024-04-22 04:00:00,0.804104208946228,218.71092224121094,221.67544555664062,0,1.7220618724822998,1.8042620420455933,1.7720141410827637,114.97960662841797,7.202258110046387,115.1297607421875,2.4238498210906982,1,2.348116159439087,85.0235595703125,0.07629510760307312,86.29905700683594,54.63616119384873,58.0834594942921,56.76917564461853,76.54432414507379,0,74.81044754504748,438.08916594256084,415.5650084327749,22.524157509785937,13.39637612104416,2.7521197615100434
2024-04-22 05:00:00,0.800301194190979,221.29701232910156,219.798583984375,0,1.688348412513733,1.7592930793762207,1.7348651885986328,118.1836166381836,7.202258110046387,116.7233657836914,2.3540523052215576,1,2.3936121463775635,84.92256164550781,0.07629510760307312,87.82177734375,53.12522189734352,56.23746849838154,55.19458316871157,74.95038158999905,0,75.86520899592011,415.9546243846155,420.4799288313579,-4.525304446742382,13.33301789522171,2.8848618099756753
2024-04-22 06:00:00,0.7988688945770264,219.940185546875,220.164794921875,0,1.7555289268493652,1.8581225872039795,1.8050060272216797,114.65959167480469,7.309934139251709,114.76545715332031,2.424380302429199,1,2.372884750366211,85.99679565429688,0.060620758682489395,87.28557586669922,56.07865933986753,60.176854990181575,58.11322686863585,76.55608714709544,0,75.3896889437753,462.7054817828959,418.1145522428176,44.59092954007832,13.30915578365326,2.588739636092791
2024-04-22 07:00:00,0.8246497511863708,219.4355926513672,220.164794921875,0,1.786020040512085,1.894505500793457,1.8344051837921143,115.134765625,7.5211381912231445,114.1415786743164,2.3581626415252686,1,2.3513998985290527,84.59427642822266,0.056848350912332535,86.12825012207031,57.34582526199951,61.52358878203352,59.2701791890438,75.04686263736419,0,74.88794315237466,481.3646643413627,404.7507325998657,76.61393174149697,13.738664854764938,2.568696725217012
2024-04-22 08:00:00,0.8008116483688354,219.50424194335938,222.12770080566406,0,1.7758426666259766,1.8853975534439087,1.8241398334503174,110.01144409179688,7.202258110046387,110.39440155029297,2.3500382900238037,1,2.291715383529663,82.00418853759766,0.07629510760307312,82.78019714355469,56.927706716172025,61.19133019234759,58.87044168587083,74.8558357376556,0,73.444734879652,478.1757396294459,379.3353263612282,98.84041326821767,13.341522061824799,2.511078848322005
2024-04-22 09:00:00,0.8034777045249939,221.00709533691406,222.04928588867188,0,1.866061806678772,2.033491373062134,1.9092377424240112,109.95834350585938,7.13206672668457,110.04341125488281,2.359774589538574,1,2.312046527862549,81.12876892089844,0.07629510760307312,83.13261413574219,60.475209039733336,66.22455324177116,62.05431124219996,75.08460779746822,0,73.94472231366062,548.4348031025819,382.96143616666853,165.47336693591336,13.385938557386398,2.1966776421726038
2024-04-22 10:00:00,0.7945524454116821,218.44418334960938,220.3631591796875,0,1.820816159248352,1.9458547830581665,1.864371418952942,109.98072052001953,7.622531414031982,109.41426849365234,2.3463470935821533,1,2.3139278888702393,81.00404357910156,0.06059619039297104,83.17533111572266,58.740050349677695,63.338613719876044,60.4118975714363,74.76860802618913,0,73.9905449702873,505.2292345274134,380.2694344291775,124.95980009823586,13.237243740558624,2.3580423602459493
2024-04-22 11:00:00,0.7958624362945557,220.2069091796875,219.798583984375,0,1.854834794998169,2.0063998699188232,1.9012681245803833,109.56619262695312,7.1949310302734375,109.57937622070312,2.3279523849487305,1,2.2963333129882812,79.88249206542969,0.07629510760307312,83.21694946289062,60.05255265703653,65.35933076605703,61.76823049314623,74.3297934166152,0,73.55907699014497,533.5202775463226,374.6864712928417,158.83380625348093,13.259068188667298,2.23668375355508
2024-04-22 12:00:00,0.8055113554000854,217.77737426757812,223.75067138671875,0,1.8251233100891113,1.956892967224121,1.4757566452026367,110.27633666992188,7.163400173187256,109.48529815673828,2.355074644088745,1,2.3088743686676025,81.0817642211914,0.07629510760307312,83.07229614257812,58.908933486268765,63.71633778306743,42.00728674218166,74.97441019746725,0,73.86729171486921,513.1315505009591,381.4427948851719,131.68875561578716,13.419819180965424,2.3537506612247006
2024-04-22 13:00:00,0.8185704350471497,220.07354736328125,219.21873474121094,0,1.767463207244873,1.8695249557495117,1.8100167512893677,107.92659759521484,7.170917987823486,110.10602569580078,2.3851711750030518,1,2.3248493671417236,81.0622787475586,0.06061225011944771,83.24271392822266,56.57983778116329,60.60455962881003,58.31307208291506,75.67255695645233,0,74.25508494163648,468.4583023613125,384.87698636559224,83.58131599572027,13.637383447885513,2.6200080223213855
2024-04-22 14:00:00,0.8142358064651489,220.53742218017578,218.76478576660156,0,1.706434965133667,1.7863185405731201,1.718511939048767,110.719970703125,7.030508995056152,110.10778045654297,2.3620903491973877,1,2.3247153759002686,81.00404357910156,0.07629510760307312,83.74913787841797,53.943231678754266,57.358016665527536,54.47985599610299,75.13874315063335,0,74.25185446711998,427.15177540958155,386.5727016185648,40.579073791016754,13.56516853570938,2.858153093342987
2024-04-22 15:00:00,0.7920628786087036,219.2733612060547,221.1184844970703,0,1.8242179155349731,1.9653027057647705,1.5607954263687134,110.44022369384766,7.093230724334717,109.6183853149414,2.33966326713562,1,2.3288276195526123,80.73067474365234,0.07629510760307312,83.69088745117188,58.87349921829834,64.00126929653706,46.81801484127417,74.60996022181455,0,74.35082962960192,513.6223659292378,382.5913910093383,131.03097491989956,13.195767557621002,2.3122417537975934
2024-04-22 16:00:00,0.7985430955886841,221.00709533691406,218.85252380371094,0,1.7802900075912476,1.8837049007415771,1.8255442380905151,109.87853240966797,7.521015644073486,110.22420501708984,2.3801002502441406,1,2.3798468112945557,81.82929229736328,0.07629510760307312,84.22634887695312,57.11100555009032,61.12922805208718,58.92539530289203,75.55616395163842,0,75.55033374936015,476.71451711199927,395.7770921060627,80.93742500593657,13.303727972507478,2.5116405616914976
2024-04-22 17:00:00,0.787560224533081,214.76219177246094,209.82681274414062,0,1.7338331937789917,1.8656996488571167,1.8020223379135132,110.00816345214844,7.16353702545166,109.43170166015625,2.379617214202881,1,2.403809070587158,81.8360824584961,0.07629510760307312,84.67688751220703,55.14987787143614,60.46165450449229,57.99369896926739,75.54505094176612,0,76.09613346691748,442.04863023652086,397.93290819015033,44.115722046370536,13.12075334072113,2.67135269717513
2024-04-22 18:00:00,0.8107069134712219,211.1323699951172,210.58975982666016,0,1.6488949060440063,1.7729547023773193,1.5037838220596313,111.17053985595703,7.209780693054199,110.77647399902344,2.3684277534484863,1,2.330012321472168,80.95023345947266,0.07629510760307312,83.74913787841797,51.27856984444924,56.808185720532165,43.65292249394174,75.2863509412444,0,74.37927869784515,390.6212052854048,390.20926910501385,0.4119361803909669,13.506377178430558,3.1118995323630703
2024-04-22 19:00:00,0.7999343872070312,211.1323699951172,208.14068603515625,0,1.7506158351898193,1.8427343368530273,1.7979164123535156,109.83848571777344,7.17088508605957,109.60042572021484,2.3872244358062744,1,2.3362741470336914,81.19501495361328,0.07629510760307312,83.74913787841797,55.87034913806098,59.59124743933312,57.82856519012747,75.71954483404839,0,74.52916897409645,435.0643618203298,389.3804367048158,45.683925115514,13.326906890869141,2.75688317737584
2024-04-22 20:00:00,0.8119080662727356,208.3651885986328,211.512939453125,0,1.814143419265747,1.9310200214385986,1.8586581945419312,109.88687133789062,7.023001194000244,110.21440124511719,2.361776113510132,1,2.346414089202881,81.00404357910156,0.07629510760307312,83.74913787841797,58.476829067094435,62.824169982382095,60.19706316734419,75.13140351010341,0,74.77019366408199,477.64130080638796,388.34933901723616,89.2919617891518,13.526388384103775,2.5487221320980433
2024-04-22 21:00:00,0.8223997950553894,209.63638305664062,211.90203857421875,0,1.7457586526870728,1.8357560634613037,1.7880127429962158,110.51699829101562,7.405905246734619,110.54164123535156,2.381284713745117,1,2.3521509170532227,81.20709991455078,0.07629510760307312,84.052978515625,55.66325687130892,59.322450204961626,57.42713452799326,75.58339532998298,0,74.90563664162609,434.477942053673,393.6772770437859,40.8006650098871,13.701180585622788,2.8381331555693103
2024-04-22 22:00:00,0.7930879592895508,210.99900817871094,211.14671325683594,0,1.7551612854003906,1.849339246749878,1.8007584810256958,109.4425048828125,7.015661716461182,108.95333862304688,2.3852665424346924,1,2.372450351715088,81.96536254882812,0.07629510760307312,84.77018737792969,56.06311207619604,59.84379437212611,57.942948883999094,75.67474118527527,0,75.37963424172523,441.3017976638123,392.39466044454525,48.90713721926704,13.212845401763916,2.694654978642671
2024-04-22 23:00:00,0.8055252432823181,210.7032928466797,209.26222229003906,0,1.762537956237793,1.85805344581604,1.8036425113677979,110.52598571777344,7.271485328674316,108.6172103881836,2.4056496620178223,1,2.386488914489746,83.00200653076172,0.07629510760307312,84.75440216064453,56.37382506698122,60.174245473699195,58.058652893554296,76.13760781431507,0,75.70272207956205,443.326650189204,398.6717279260258,44.65492226317815,13.42005055308342,2.7244122347755053
2024-04-23 00:00:00,0.8089226484298706,209.90310668945312,211.14671325683594,0,1.754960060119629,1.8519214391708374,1.7985166311264038,108.81534576416016,7.30382776260376,110.1855239868164,2.396540403366089,1,2.3245177268981934,82.62897491455078,0.056888312101364136,83.88920593261719,56.05459966116826,59.942037905117886,57.852752086018754,75.93172484954758,0,74.24708854994032,440.8788356611956,388.1827692503703,52.69606641082527,13.476651322841644,2.751092864861017
2024-04-23 01:00:00,0.7900272011756897,217.77737426757812,218.6770477294922,0,1.6528615951538086,1.8765686750411987,1.8068666458129883,109.99823760986328,7.194352626800537,109.45513153076172,2.3735926151275635,1,2.307771682739258,82.02393341064453,0.06072371080517769,83.74913787841797,51.46822000489107,60.86617353562763,58.18756422534349,75.40606547740143,0,73.84032592130204,435.0348230165073,383.3972364057154,51.637586610791914,13.16185317158699,2.7229240575021305
2024-04-23 02:00:00,0.8008544445037842,221.69711303710938,219.62310791015625,0,1.8225816488265991,1.9620901346206665,1.8729946613311768,109.10830688476562,7.443350791931152,108.60497283935547,2.3758578300476074,1,2.341264247894287,81.96536254882812,0.07629510760307312,84.7589340209961,58.80937163104652,63.892712038919576,60.7336754120659,75.45840590880915,0,74.6480437203651,512.9524756424821,385.41745088590255,127.53502475657956,13.342235045433045,2.3409598571192176
2024-04-23 03:00:00,0.8071244955062866,219.80682373046875,219.21873474121094,0,1.7928661108016968,1.9144740104675293,1.839665412902832,109.01655578613281,7.443350791931152,110.5156478881836,2.3844313621520996,1,2.303159713745117,81.96536254882812,0.07629510760307312,83.73770904541016,57.624412798924496,62.240977963542385,59.473286269617475,75.65560686643215,0,73.72726201158714,488.3069797106767,384.32289673603793,103.9840829746388,13.446694095134735,2.4783640595904948
2024-04-23 04:00:00,0.7869992852210999,220.07354736328125,221.85092163085938,0,1.792111873626709,1.9051016569137573,1.8396114110946655,110.33881378173828,7.13206672668457,110.74473571777344,2.341252565383911,1,2.28914737701416,81.01972961425781,0.07629510760307312,83.74913787841797,57.593824912110605,61.906139339154024,59.47120706189637,74.64776601006257,0,73.38095022577879,488.79338750976416,378.8671397708888,109.92624773887536,13.111408091783524,2.414162626610707
2024-04-23 05:00:00,0.79892897605896,222.09719848632812,221.67544555664062,0,1.7846516370773315,1.8959698677062988,1.8254070281982422,109.81535339355469,7.576492786407471,110.05665588378906,2.3570544719696045,1,2.3067026138305664,81.00404357910156,0.07629510760307312,83.68618774414062,57.28988443416846,61.57671111280607,58.920030078885674,75.02088394086059,0,73.8141576058056,485.87843486373623,381.5751412738515,104.30329358988473,13.310156741142274,2.465460536520329
